law,budget,replication,candidate,method,rule,center,radius,lower,theta,noncoverage,certifies
tied_null,3072,177,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,177,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,177,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,177,candidate,shared_correction,range,0.00880994005994006,0.24023329620311398,-0.23142335614317391,0.0,False,False
tied_null,3072,177,candidate,shared_correction,hybrid,0.00880994005994006,0.1279721271789331,-0.11916218711899305,0.0,False,False
tied_null,3072,177,candidate,disjoint_triple_u,range,-0.0005696614583333335,0.023128237301574973,-0.023697898759908305,0.0,False,False
tied_null,3072,177,candidate,disjoint_triple_u,hybrid,-0.0005696614583333335,0.012671582734761261,-0.013241244193094595,0.0,False,False
tied_null,3072,177,candidate,complete_u,range,0.0003311453129541009,0.023128237301574973,-0.02279709198862087,0.0,False,False
tied_null,3072,177,candidate,complete_u,hybrid,0.0003311453129541009,0.011500057320983671,-0.01116891200802957,0.0,False,False
tied_null,3072,177,reverse_candidate,shared_correction,range,-0.00880994005994006,0.24023329620311398,-0.24904323626305405,0.0,False,False
tied_null,3072,177,reverse_candidate,shared_correction,hybrid,-0.00880994005994006,0.1279721271789331,-0.13678206723887318,0.0,False,False
tied_null,3072,177,reverse_candidate,disjoint_triple_u,range,0.0005696614583333335,0.023128237301574973,-0.02255857584324164,0.0,False,False
tied_null,3072,177,reverse_candidate,disjoint_triple_u,hybrid,0.0005696614583333335,0.012671582734761261,-0.012101921276427927,0.0,False,False
tied_null,3072,177,reverse_candidate,complete_u,range,-0.0003311453129541009,0.023128237301574973,-0.023459382614529074,0.0,False,False
tied_null,3072,177,reverse_candidate,complete_u,hybrid,-0.0003311453129541009,0.011500057320983671,-0.011831202633937773,0.0,False,False
tied_null,3072,177,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,177,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,177,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,177,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,177,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,177,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,178,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,178,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,178,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,178,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,178,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,178,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,178,candidate,shared_correction,range,0.002840909090909091,0.24023329620311398,-0.2373923871122049,0.0,False,False
tied_null,3072,178,candidate,shared_correction,hybrid,0.002840909090909091,0.13098131203941699,-0.1281404029485079,0.0,False,False
tied_null,3072,178,candidate,disjoint_triple_u,range,-0.0018717447916666667,0.023128237301574973,-0.02499998209324164,0.0,False,False
tied_null,3072,178,candidate,disjoint_triple_u,hybrid,-0.0018717447916666667,0.012652922951853565,-0.014524667743520231,0.0,False,False
tied_null,3072,178,candidate,complete_u,range,-0.0004485669950026358,0.023128237301574973,-0.02357680429657761,0.0,False,False
tied_null,3072,178,candidate,complete_u,hybrid,-0.0004485669950026358,0.011482554528769676,-0.011931121523772311,0.0,False,False
tied_null,3072,178,reverse_candidate,shared_correction,range,-0.002840909090909091,0.24023329620311398,-0.24307420529402307,0.0,False,False
tied_null,3072,178,reverse_candidate,shared_correction,hybrid,-0.002840909090909091,0.13098131203941699,-0.13382222113032607,0.0,False,False
tied_null,3072,178,reverse_candidate,disjoint_triple_u,range,0.0018717447916666667,0.023128237301574973,-0.021256492509908305,0.0,False,False
tied_null,3072,178,reverse_candidate,disjoint_triple_u,hybrid,0.0018717447916666667,0.012652922951853565,-0.010781178160186899,0.0,False,False
tied_null,3072,178,reverse_candidate,complete_u,range,0.0004485669950026358,0.023128237301574973,-0.022679670306572336,0.0,False,False
tied_null,3072,178,reverse_candidate,complete_u,hybrid,0.0004485669950026358,0.011482554528769676,-0.011033987533767041,0.0,False,False
tied_null,3072,178,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,178,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,178,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,178,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,178,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,178,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,179,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,179,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,179,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,179,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,179,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,179,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,179,candidate,shared_correction,range,-0.014793539793539793,0.24023329620311398,-0.25502683599665377,0.0,False,False
tied_null,3072,179,candidate,shared_correction,hybrid,-0.014793539793539793,0.12865589304147923,-0.14344943283501901,0.0,False,False
tied_null,3072,179,candidate,disjoint_triple_u,range,-0.00020345052083333315,0.023128237301574973,-0.023331687822408305,0.0,False,False
tied_null,3072,179,candidate,disjoint_triple_u,hybrid,-0.00020345052083333315,0.012660852679793364,-0.012864303200626698,0.0,False,False
tied_null,3072,179,candidate,complete_u,range,0.0002691832281752682,0.023128237301574973,-0.022859054073399703,0.0,False,False
tied_null,3072,179,candidate,complete_u,hybrid,0.0002691832281752682,0.01148999257781507,-0.011220809349639801,0.0,False,False
tied_null,3072,179,reverse_candidate,shared_correction,range,0.014793539793539793,0.24023329620311398,-0.2254397564095742,0.0,False,False
tied_null,3072,179,reverse_candidate,shared_correction,hybrid,0.014793539793539793,0.12865589304147923,-0.11386235324793943,0.0,False,False
tied_null,3072,179,reverse_candidate,disjoint_triple_u,range,0.00020345052083333315,0.023128237301574973,-0.02292478678074164,0.0,False,False
tied_null,3072,179,reverse_candidate,disjoint_triple_u,hybrid,0.00020345052083333315,0.012660852679793364,-0.01245740215896003,0.0,False,False
tied_null,3072,179,reverse_candidate,complete_u,range,-0.0002691832281752682,0.023128237301574973,-0.023397420529750242,0.0,False,False
tied_null,3072,179,reverse_candidate,complete_u,hybrid,-0.0002691832281752682,0.01148999257781507,-0.011759175805990337,0.0,False,False
tied_null,3072,179,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,179,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,179,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,179,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,179,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,179,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,180,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,180,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,180,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,180,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,180,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,180,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,180,candidate,shared_correction,range,-0.011317848817848818,0.24023329620311398,-0.2515511450209628,0.0,False,False
tied_null,3072,180,candidate,shared_correction,hybrid,-0.011317848817848818,0.13081345780941828,-0.14213130662726708,0.0,False,False
tied_null,3072,180,candidate,disjoint_triple_u,range,-0.0004069010416666665,0.023128237301574973,-0.02353513834324164,0.0,False,False
tied_null,3072,180,candidate,disjoint_triple_u,hybrid,-0.0004069010416666665,0.012551302906141835,-0.012958203947808502,0.0,False,False
tied_null,3072,180,candidate,complete_u,range,-0.0015132450936631242,0.023128237301574973,-0.0246414823952381,0.0,False,False
tied_null,3072,180,candidate,complete_u,hybrid,-0.0015132450936631242,0.011387235384186529,-0.012900480477849653,0.0,False,False
tied_null,3072,180,reverse_candidate,shared_correction,range,0.011317848817848818,0.24023329620311398,-0.22891544738526517,0.0,False,False
tied_null,3072,180,reverse_candidate,shared_correction,hybrid,0.011317848817848818,0.13081345780941828,-0.11949560899156945,0.0,False,False
tied_null,3072,180,reverse_candidate,disjoint_triple_u,range,0.0004069010416666665,0.023128237301574973,-0.022721336259908305,0.0,False,False
tied_null,3072,180,reverse_candidate,disjoint_triple_u,hybrid,0.0004069010416666665,0.012551302906141835,-0.01214440186447517,0.0,False,False
tied_null,3072,180,reverse_candidate,complete_u,range,0.0015132450936631242,0.023128237301574973,-0.021614992207911847,0.0,False,False
tied_null,3072,180,reverse_candidate,complete_u,hybrid,0.0015132450936631242,0.011387235384186529,-0.009873990290523405,0.0,False,False
tied_null,3072,180,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,180,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,180,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,180,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,180,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,180,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,181,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,181,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,181,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,181,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,181,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,181,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,181,candidate,shared_correction,range,0.0029075091575091576,0.24023329620311398,-0.23732578704560484,0.0,False,False
tied_null,3072,181,candidate,shared_correction,hybrid,0.0029075091575091576,0.13089813127699806,-0.12799062211948892,0.0,False,False
tied_null,3072,181,candidate,disjoint_triple_u,range,0.0027669270833333335,0.023128237301574973,-0.02036131021824164,0.0,False,False
tied_null,3072,181,candidate,disjoint_triple_u,hybrid,0.0027669270833333335,0.012642764912896943,-0.009875837829563609,0.0,False,False
tied_null,3072,181,candidate,complete_u,range,0.00014505664326356399,0.023128237301574973,-0.022983180658311408,0.0,False,False
tied_null,3072,181,candidate,complete_u,hybrid,0.00014505664326356399,0.011473026334039928,-0.011327969690776365,0.0,False,False
tied_null,3072,181,reverse_candidate,shared_correction,range,-0.0029075091575091576,0.24023329620311398,-0.24314080536062313,0.0,False,False
tied_null,3072,181,reverse_candidate,shared_correction,hybrid,-0.0029075091575091576,0.13089813127699806,-0.1338056404345072,0.0,False,False
tied_null,3072,181,reverse_candidate,disjoint_triple_u,range,-0.0027669270833333335,0.023128237301574973,-0.025895164384908305,0.0,False,False
tied_null,3072,181,reverse_candidate,disjoint_triple_u,hybrid,-0.0027669270833333335,0.012642764912896943,-0.015409691996230277,0.0,False,False
tied_null,3072,181,reverse_candidate,complete_u,range,-0.00014505664326356399,0.023128237301574973,-0.023273293944838538,0.0,False,False
tied_null,3072,181,reverse_candidate,complete_u,hybrid,-0.00014505664326356399,0.011473026334039928,-0.011618082977303492,0.0,False,False
tied_null,3072,181,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,181,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,181,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,181,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,181,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,181,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,182,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,182,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,182,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,182,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,182,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,182,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,182,candidate,shared_correction,range,-0.0010094072594072595,0.24023329620311398,-0.24124270346252125,0.0,False,False
tied_null,3072,182,candidate,shared_correction,hybrid,-0.0010094072594072595,0.1310095165068476,-0.13201892376625488,0.0,False,False
tied_null,3072,182,candidate,disjoint_triple_u,range,0.0030517578125,0.023128237301574973,-0.020076479489074973,0.0,False,False
tied_null,3072,182,candidate,disjoint_triple_u,hybrid,0.0030517578125,0.012745964604991698,-0.009694206792491698,0.0,False,False
tied_null,3072,182,candidate,complete_u,range,-0.00010610864906827769,0.023128237301574973,-0.02323434595064325,0.0,False,False
tied_null,3072,182,candidate,complete_u,hybrid,-0.00010610864906827769,0.011569827179806334,-0.011675935828874611,0.0,False,False
tied_null,3072,182,reverse_candidate,shared_correction,range,0.0010094072594072595,0.24023329620311398,-0.23922388894370672,0.0,False,False
tied_null,3072,182,reverse_candidate,shared_correction,hybrid,0.0010094072594072595,0.1310095165068476,-0.13000010924744035,0.0,False,False
tied_null,3072,182,reverse_candidate,disjoint_triple_u,range,-0.0030517578125,0.023128237301574973,-0.026179995114074973,0.0,False,False
tied_null,3072,182,reverse_candidate,disjoint_triple_u,hybrid,-0.0030517578125,0.012745964604991698,-0.015797722417491698,0.0,False,False
tied_null,3072,182,reverse_candidate,complete_u,range,0.00010610864906827769,0.023128237301574973,-0.023022128652506694,0.0,False,False
tied_null,3072,182,reverse_candidate,complete_u,hybrid,0.00010610864906827769,0.011569827179806334,-0.011463718530738057,0.0,False,False
tied_null,3072,182,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,182,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,182,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,182,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,182,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,182,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,183,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,183,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,183,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,183,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,183,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,183,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,183,candidate,shared_correction,range,0.011523892773892774,0.24023329620311398,-0.22870940342922122,0.0,False,False
tied_null,3072,183,candidate,shared_correction,hybrid,0.011523892773892774,0.1301939163414424,-0.11867002356754962,0.0,False,False
tied_null,3072,183,candidate,disjoint_triple_u,range,-0.000569661458333334,0.023128237301574973,-0.02369789875990831,0.0,False,False
tied_null,3072,183,candidate,disjoint_triple_u,hybrid,-0.000569661458333334,0.012535125559292284,-0.013104787017625618,0.0,False,False
tied_null,3072,183,candidate,complete_u,range,-0.00022739125078092103,0.023128237301574973,-0.023355628552355893,0.0,False,False
tied_null,3072,183,candidate,complete_u,hybrid,-0.00022739125078092103,0.01137206110579958,-0.011599452356580501,0.0,False,False
tied_null,3072,183,reverse_candidate,shared_correction,range,-0.011523892773892774,0.24023329620311398,-0.2517571889770068,0.0,False,False
tied_null,3072,183,reverse_candidate,shared_correction,hybrid,-0.011523892773892774,0.1301939163414424,-0.14171780911533516,0.0,False,False
tied_null,3072,183,reverse_candidate,disjoint_triple_u,range,0.000569661458333334,0.023128237301574973,-0.022558575843241637,0.0,False,False
tied_null,3072,183,reverse_candidate,disjoint_triple_u,hybrid,0.000569661458333334,0.012535125559292284,-0.01196546410095895,0.0,False,False
tied_null,3072,183,reverse_candidate,complete_u,range,0.00022739125078092103,0.023128237301574973,-0.022900846050794052,0.0,False,False
tied_null,3072,183,reverse_candidate,complete_u,hybrid,0.00022739125078092103,0.01137206110579958,-0.01114466985501866,0.0,False,False
tied_null,3072,183,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,183,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,183,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,183,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,183,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,183,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,184,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,184,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,184,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,184,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,184,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,184,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,184,candidate,shared_correction,range,0.007815101565101564,0.24023329620311398,-0.23241819463801242,0.0,False,False
tied_null,3072,184,candidate,shared_correction,hybrid,0.007815101565101564,0.13024175380154374,-0.12242665223644217,0.0,False,False
tied_null,3072,184,candidate,disjoint_triple_u,range,0.00012207031250000022,0.023128237301574973,-0.023006166989074973,0.0,False,False
tied_null,3072,184,candidate,disjoint_triple_u,hybrid,0.00012207031250000022,0.01263252043805397,-0.01251045012555397,0.0,False,False
tied_null,3072,184,candidate,complete_u,range,-0.00016262841941319287,0.023128237301574973,-0.023290865720988166,0.0,False,False
tied_null,3072,184,candidate,complete_u,hybrid,-0.00016262841941319287,0.011463417062838595,-0.011626045482251789,0.0,False,False
tied_null,3072,184,reverse_candidate,shared_correction,range,-0.007815101565101564,0.24023329620311398,-0.24804839776821555,0.0,False,False
tied_null,3072,184,reverse_candidate,shared_correction,hybrid,-0.007815101565101564,0.13024175380154374,-0.1380568553666453,0.0,False,False
tied_null,3072,184,reverse_candidate,disjoint_triple_u,range,-0.00012207031250000022,0.023128237301574973,-0.023250307614074973,0.0,False,False
tied_null,3072,184,reverse_candidate,disjoint_triple_u,hybrid,-0.00012207031250000022,0.01263252043805397,-0.01275459075055397,0.0,False,False
tied_null,3072,184,reverse_candidate,complete_u,range,0.00016262841941319287,0.023128237301574973,-0.02296560888216178,0.0,False,False
tied_null,3072,184,reverse_candidate,complete_u,hybrid,0.00016262841941319287,0.011463417062838595,-0.011300788643425402,0.0,False,False
tied_null,3072,184,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,184,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,184,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,184,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,184,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,184,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,185,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,185,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,185,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,185,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,185,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,185,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,185,candidate,shared_correction,range,0.0005203130203130203,0.24023329620311398,-0.23971298318280096,0.0,False,False
tied_null,3072,185,candidate,shared_correction,hybrid,0.0005203130203130203,0.1328236959689192,-0.13230338294860616,0.0,False,False
tied_null,3072,185,candidate,disjoint_triple_u,range,-0.0008544921875000002,0.023128237301574973,-0.023982729489074973,0.0,False,False
tied_null,3072,185,candidate,disjoint_triple_u,hybrid,-0.0008544921875000002,0.012700946536276701,-0.013555438723776701,0.0,False,False
tied_null,3072,185,candidate,complete_u,range,-3.18401941438392e-05,0.023128237301574973,-0.02316007749571881,0.0,False,False
tied_null,3072,185,candidate,complete_u,hybrid,-3.18401941438392e-05,0.011527600434377862,-0.011559440628521702,0.0,False,False
tied_null,3072,185,reverse_candidate,shared_correction,range,-0.0005203130203130203,0.24023329620311398,-0.240753609223427,0.0,False,False
tied_null,3072,185,reverse_candidate,shared_correction,hybrid,-0.0005203130203130203,0.1328236959689192,-0.1333440089892322,0.0,False,False
tied_null,3072,185,reverse_candidate,disjoint_triple_u,range,0.0008544921875000002,0.023128237301574973,-0.022273745114074973,0.0,False,False
tied_null,3072,185,reverse_candidate,disjoint_triple_u,hybrid,0.0008544921875000002,0.012700946536276701,-0.011846454348776701,0.0,False,False
tied_null,3072,185,reverse_candidate,complete_u,range,3.18401941438392e-05,0.023128237301574973,-0.023096397107431135,0.0,False,False
tied_null,3072,185,reverse_candidate,complete_u,hybrid,3.18401941438392e-05,0.011527600434377862,-0.011495760240234023,0.0,False,False
tied_null,3072,185,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,185,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,185,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,185,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,185,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,185,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,186,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,186,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,186,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,186,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,186,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,186,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,186,candidate,shared_correction,range,-0.0069451381951381955,0.24023329620311398,-0.24717843439825218,0.0,False,False
tied_null,3072,186,candidate,shared_correction,hybrid,-0.0069451381951381955,0.1307876540548761,-0.1377327922500143,0.0,False,False
tied_null,3072,186,candidate,disjoint_triple_u,range,0.0029296875,0.023128237301574973,-0.020198549801574973,0.0,False,False
tied_null,3072,186,candidate,disjoint_triple_u,hybrid,0.0029296875,0.012679624395263838,-0.009749936895263838,0.0,False,False
tied_null,3072,186,candidate,complete_u,range,0.0030093817999129187,0.023128237301574973,-0.020118855501662054,0.0,False,False
tied_null,3072,186,candidate,complete_u,hybrid,0.0030093817999129187,0.011507600362268144,-0.008498218562355225,0.0,False,False
tied_null,3072,186,reverse_candidate,shared_correction,range,0.0069451381951381955,0.24023329620311398,-0.23328815800797578,0.0,False,False
tied_null,3072,186,reverse_candidate,shared_correction,hybrid,0.0069451381951381955,0.1307876540548761,-0.1238425158597379,0.0,False,False
tied_null,3072,186,reverse_candidate,disjoint_triple_u,range,-0.0029296875,0.023128237301574973,-0.026057924801574973,0.0,False,False
tied_null,3072,186,reverse_candidate,disjoint_triple_u,hybrid,-0.0029296875,0.012679624395263838,-0.015609311895263838,0.0,False,False
tied_null,3072,186,reverse_candidate,complete_u,range,-0.0030093817999129187,0.023128237301574973,-0.026137619101487892,0.0,False,False
tied_null,3072,186,reverse_candidate,complete_u,hybrid,-0.0030093817999129187,0.011507600362268144,-0.014516982162181063,0.0,False,False
tied_null,3072,186,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,186,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,186,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,186,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,186,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,186,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,187,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,187,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,187,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,187,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,187,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,187,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,187,candidate,shared_correction,range,-0.0028575591075591074,0.24023329620311398,-0.2430908553106731,0.0,False,False
