IDLink,publication,available,comparator,gain_unavailable_zero
47905,2016-05-07 14:40:16,True,baseline,-0.00879319605141651
47906,2016-05-07 14:40:18,True,baseline,-0.00012684978100312448
47955,2016-05-08 02:57:17,True,baseline,-0.0016330404889576917
47954,2016-05-08 03:04:16,True,baseline,-0.0037138235869443557
47957,2016-05-08 03:05:15,True,baseline,0.0016319795596722504
47958,2016-05-08 03:06:18,True,baseline,0.0062649249924143224
47960,2016-05-08 03:32:16,True,baseline,0.0018093909408128245
47961,2016-05-08 03:48:16,True,baseline,0.005713496529249275
47967,2016-05-08 04:27:17,True,baseline,-0.000333503626734858
47964,2016-05-08 04:38:16,True,baseline,0.013757919174827188
47971,2016-05-08 05:40:17,True,baseline,-0.0003357639682383001
47972,2016-05-08 05:49:19,True,baseline,-0.0035825423263367183
47970,2016-05-08 06:13:15,True,baseline,-0.0011348662443910976
47969,2016-05-08 06:15:16,True,baseline,-0.002536798244056828
47973,2016-05-08 06:17:15,True,baseline,0.0028579517383406036
47978,2016-05-08 06:51:15,True,baseline,0.00779136146020348
47982,2016-05-08 07:24:17,True,baseline,-0.006921472248462687
47990,2016-05-08 08:20:14,True,baseline,-0.003644361511994862
47987,2016-05-08 08:21:17,True,baseline,0.00824875074462817
47992,2016-05-08 08:40:16,True,baseline,0.0015153250597569803
47996,2016-05-08 09:00:24,True,baseline,0.01072292945479337
48001,2016-05-08 09:20:18,True,baseline,0.003883597550353054
48003,2016-05-08 09:40:15,True,baseline,0.010020573931037793
48005,2016-05-08 10:08:15,True,baseline,-0.010797273824733992
47999,2016-05-08 10:13:15,True,baseline,-0.009895566992107578
48007,2016-05-08 11:04:16,True,baseline,-0.012412600153817233
48009,2016-05-08 11:08:15,True,baseline,-0.005883106857675571
48010,2016-05-08 11:55:25,True,baseline,-0.0006444082606690703
48077,2016-05-08 23:17:19,True,baseline,0.0007573808229821366
48078,2016-05-08 23:43:15,True,baseline,-0.014923423950524595
48082,2016-05-09 00:01:15,True,baseline,-0.002407059157600682
48079,2016-05-09 00:06:17,True,baseline,0.011111555040689967
48088,2016-05-09 00:40:16,True,baseline,-0.00017112107195362686
48091,2016-05-09 01:00:15,True,baseline,0.0195358389885237
48092,2016-05-09 01:00:16,True,baseline,0.011410673819208288
48094,2016-05-09 01:00:20,True,baseline,0.0012584965970312656
48093,2016-05-09 01:04:18,True,baseline,0.0054070946448024106
48084,2016-05-09 01:14:15,True,baseline,0.0011830296629457906
48098,2016-05-09 01:20:16,True,baseline,-0.013334103416642963
48086,2016-05-09 01:31:16,True,baseline,0.006470883646803996
48100,2016-05-09 01:40:15,True,baseline,0.009316985157006654
48104,2016-05-09 02:00:18,True,baseline,-0.020701277981232766
48105,2016-05-09 02:00:20,True,baseline,-0.008290220343797993
48097,2016-05-09 02:10:15,True,baseline,0.015002832581920521
48111,2016-05-09 03:04:16,True,baseline,-0.004655871373598401
48113,2016-05-09 03:20:15,True,baseline,0.004265294882225795
48115,2016-05-09 03:39:19,True,baseline,-0.0036576713035390467
48119,2016-05-09 04:00:18,True,baseline,0.0021090090328674226
48114,2016-05-09 04:13:15,True,baseline,-0.001378253973920343
48122,2016-05-09 04:57:17,True,baseline,-0.0006655868020593915
48126,2016-05-09 05:04:15,True,baseline,-0.003680852572675636
48121,2016-05-09 05:16:15,True,baseline,-0.0032846641441042594
48139,2016-05-09 05:20:16,True,baseline,0.001383806686566457
48135,2016-05-09 05:36:15,True,baseline,0.0092802420483232
48142,2016-05-09 05:40:15,True,baseline,0.0015343266875037266
48143,2016-05-09 05:47:17,True,baseline,-0.010193665101203706
48147,2016-05-09 06:00:15,True,baseline,0.00022343575305438157
48148,2016-05-09 06:23:20,True,baseline,-0.0372140490788474
48160,2016-05-09 07:05:15,True,baseline,0.0026617151976818126
48153,2016-05-09 07:13:18,True,baseline,-0.002722182214186625
48157,2016-05-09 07:25:16,True,baseline,0.0021761810169602692
48172,2016-05-09 08:25:16,True,baseline,-0.010169964203874438
48175,2016-05-09 08:40:21,True,baseline,0.004677469795799857
48170,2016-05-09 08:41:16,True,baseline,-0.004654810215878984
48171,2016-05-09 08:44:16,True,baseline,0.010720277017052436
48174,2016-05-09 08:55:16,True,baseline,0.002289600210850525
48182,2016-05-09 09:20:20,True,baseline,-0.003140439923951732
48180,2016-05-09 09:28:15,True,baseline,0.00035219581779902427
48192,2016-05-09 10:40:16,True,baseline,-0.015382954989174781
48188,2016-05-09 11:01:16,True,baseline,-0.003471638394701545
48189,2016-05-09 11:01:17,True,baseline,-0.0022095395275628996
48190,2016-05-09 11:04:17,True,baseline,0.0039040672846294283
48200,2016-05-09 11:38:19,True,baseline,-0.002124819106135529
48195,2016-05-09 11:42:17,True,baseline,0.0013287913388560085
48199,2016-05-09 11:55:17,True,baseline,-0.003045207594533866
48208,2016-05-09 12:03:17,True,baseline,-0.00018296163798187624
48213,2016-05-09 12:19:28,True,baseline,-0.005071397941326411
48207,2016-05-09 12:38:17,True,baseline,0.0045959668500655144
48367,2016-05-09 23:40:19,True,baseline,-0.0006660662446474888
48361,2016-05-10 00:01:17,True,baseline,-0.0045980826685116626
48366,2016-05-10 00:09:16,True,baseline,-0.007605288039380964
48374,2016-05-10 00:40:17,True,baseline,0.01196097491516578
48376,2016-05-10 00:40:19,True,baseline,-0.010795243047900575
48382,2016-05-10 01:00:19,True,baseline,0.01564164904152651
48384,2016-05-10 01:42:18,True,baseline,0.01182651296265173
48389,2016-05-10 02:20:17,True,baseline,0.0014544268964473334
48391,2016-05-10 02:20:18,True,baseline,-0.00283511125312492
48399,2016-05-10 03:17:20,True,baseline,-0.018025106572094884
48400,2016-05-10 03:17:20,True,baseline,-0.0001750997059421673
48398,2016-05-10 03:19:18,True,baseline,0.0015634848723849702
48396,2016-05-10 03:27:16,True,baseline,-0.01310023774079509
48402,2016-05-10 03:27:18,True,baseline,0.0006897487347462686
48403,2016-05-10 03:29:18,True,baseline,-0.003435380287759547
48397,2016-05-10 03:48:18,True,baseline,0.006156873069884602
48409,2016-05-10 04:20:19,True,baseline,-0.0011505039823138871
48413,2016-05-10 05:00:26,True,baseline,-0.006029408529652745
48411,2016-05-10 05:01:15,True,baseline,-0.005343639341096794
48414,2016-05-10 05:02:26,True,baseline,-0.007073330227757331
48408,2016-05-10 05:05:16,True,baseline,-0.0015102933623717795
48416,2016-05-10 06:04:16,True,baseline,0.0084396787880348
48423,2016-05-10 06:40:20,True,baseline,0.0001540656117039253
48417,2016-05-10 06:49:17,True,baseline,0.024873144339141284
48427,2016-05-10 07:14:30,True,baseline,0.00234755054945447
48434,2016-05-10 07:20:16,True,baseline,-0.0024564257019445714
48433,2016-05-10 07:25:15,True,baseline,-0.005400932934180037
48426,2016-05-10 07:49:26,True,baseline,0.0059158373484343284
48437,2016-05-10 07:59:15,True,baseline,0.005118933046221789
48449,2016-05-10 08:00:17,True,baseline,-0.0011283459880037858
48448,2016-05-10 08:03:17,True,baseline,-0.00725431125489465
48447,2016-05-10 08:36:16,True,baseline,0.0010859071650311317
48438,2016-05-10 08:38:16,True,baseline,-0.005227231380883639
48456,2016-05-10 09:00:20,True,baseline,-0.0011274128385257483
48457,2016-05-10 09:31:21,True,baseline,-0.000654556802696477
48462,2016-05-10 10:00:21,True,baseline,-0.001257144004503232
48464,2016-05-10 10:20:18,True,baseline,0.0019311574668682448
48466,2016-05-10 10:40:16,True,baseline,0.0029435611113829835
48471,2016-05-10 11:08:15,True,baseline,0.00710829278715897
48472,2016-05-10 11:11:16,True,baseline,0.0001218609575452138
48475,2016-05-10 11:20:14,True,baseline,-0.004201291868801988
48481,2016-05-10 11:40:16,True,baseline,-0.02459976619845388
48482,2016-05-10 11:40:21,True,baseline,-0.012477874039846817
48477,2016-05-10 11:47:19,True,baseline,0.0038770763155207113
48474,2016-05-10 12:04:14,True,baseline,0.009697143452913802
48480,2016-05-10 12:27:16,True,baseline,0.00020712668344494096
48627,2016-05-10 23:44:16,True,baseline,0.0007353447218630053
48640,2016-05-11 00:17:15,True,baseline,0.003989812404206471
48646,2016-05-11 00:20:15,True,baseline,0.0010234679272165276
48633,2016-05-11 00:30:15,True,baseline,0.0005616912242634026
48649,2016-05-11 00:40:15,True,baseline,0.01134732008721494
48650,2016-05-11 01:00:15,True,baseline,0.0061641606728955545
48654,2016-05-11 01:49:18,True,baseline,0.024458755183097078
48656,2016-05-11 02:01:19,True,baseline,0.0007390677341844457
48657,2016-05-11 02:31:16,True,baseline,0.007548843443626763
48663,2016-05-11 03:20:17,True,baseline,-0.00021963664908336176
48662,2016-05-11 03:55:17,True,baseline,-0.005246498625879083
48666,2016-05-11 04:20:19,True,baseline,0.00663646544825941
48774,2016-05-11 15:53:19,True,baseline,0.0009069820183366384
48788,2016-05-11 16:00:17,True,baseline,0.01569937201704793
48789,2016-05-11 16:01:19,True,baseline,-0.007037715469685561
48780,2016-05-11 16:03:16,True,baseline,0.018392894706915075
48790,2016-05-11 16:20:20,True,baseline,-0.0001967713274463929
48781,2016-05-11 16:33:18,True,baseline,-0.021141877729373634
48798,2016-05-11 16:40:15,True,baseline,0.005546650009311194
48802,2016-05-11 17:00:16,True,baseline,-0.0010908289354119288
48805,2016-05-11 17:20:15,True,baseline,-0.00029241551397321867
48815,2016-05-11 18:00:18,True,baseline,0.00167147354040277
48818,2016-05-11 18:20:23,True,baseline,-0.001103536846333839
48810,2016-05-11 18:29:17,True,baseline,0.00010569662588706685
48817,2016-05-11 19:07:17,True,baseline,0.003050504399094121
48827,2016-05-11 19:12:16,True,baseline,-0.007561308967235052
48835,2016-05-11 19:20:22,True,baseline,0.0003950295396089939
48831,2016-05-11 19:41:15,True,baseline,0.007811164222659917
48832,2016-05-11 19:43:16,True,baseline,0.0047400250826461834
48945,2016-05-12 07:22:16,True,baseline,0.002385257686950387
48944,2016-05-12 07:46:15,True,baseline,0.00011432390665956291
48949,2016-05-12 07:55:19,True,baseline,-0.002049047547445809
48953,2016-05-12 08:02:19,True,baseline,0.005846485101531389
48948,2016-05-12 08:25:16,True,baseline,0.006205157496818187
48958,2016-05-12 08:40:15,True,baseline,-0.0037046498354826613
48959,2016-05-12 09:06:16,True,baseline,0.0003824365154557127
48964,2016-05-12 09:14:17,True,baseline,0.002441137712292733
48960,2016-05-12 09:23:18,True,baseline,0.012028949730510885
48968,2016-05-12 10:02:20,True,baseline,0.007441745072320325
48974,2016-05-12 10:20:31,True,baseline,0.005792418616958887
48975,2016-05-12 10:40:22,True,baseline,-4.972576509825605e-05
48976,2016-05-12 10:40:22,True,baseline,0.007089148777352677
48970,2016-05-12 10:49:20,True,baseline,0.008226980852181915
48981,2016-05-12 11:00:16,True,baseline,0.005567228413236633
48982,2016-05-12 11:03:18,True,baseline,-0.0032148469445605257
48972,2016-05-12 11:15:26,True,baseline,0.01769059438244258
48986,2016-05-12 12:04:16,True,baseline,-0.010357242746613409
49140,2016-05-12 23:46:15,True,baseline,0.0032786622732938787
49136,2016-05-12 23:52:16,True,baseline,-0.0027527060999369968
49145,2016-05-13 00:00:19,True,baseline,-0.0028395662408870455
49146,2016-05-13 00:20:16,True,baseline,0.0062420629277588
49147,2016-05-13 00:20:19,True,baseline,-0.0020492163026569355
49150,2016-05-13 00:40:16,True,baseline,-0.013156421428781769
49151,2016-05-13 00:40:20,True,baseline,0.005561565047838304
49153,2016-05-13 00:40:21,True,baseline,0.0023571152017011765
49152,2016-05-13 01:04:20,True,baseline,0.0011314333201098183
49159,2016-05-13 01:06:20,True,baseline,-0.007090810716417588
49158,2016-05-13 01:34:20,True,baseline,0.0007122655176805872
49160,2016-05-13 01:40:21,True,baseline,-0.020876684251296657
49166,2016-05-13 01:52:19,True,baseline,0.0011239834125867584
49167,2016-05-13 01:57:19,True,baseline,-0.0008253612685306319
49171,2016-05-13 02:00:18,True,baseline,-0.0014758123007002424
49172,2016-05-13 02:09:21,True,baseline,0.004141936508114032
49181,2016-05-13 03:40:17,True,baseline,0.004118134672187301
49189,2016-05-13 04:39:20,True,baseline,0.0007522993467397204
49184,2016-05-13 04:42:16,True,baseline,0.002133203326016884
49374,2016-05-13 16:00:19,True,baseline,0.018574609638539952
49375,2016-05-13 16:01:21,True,baseline,-0.0056655302113094
49366,2016-05-13 16:05:17,True,baseline,-0.013850660424680243
49364,2016-05-13 16:20:15,True,baseline,0.0018479325465781916
49381,2016-05-13 16:20:17,True,baseline,0.012439813480301126
49382,2016-05-13 16:20:22,True,baseline,-0.02752019182976606
49380,2016-05-13 16:44:17,True,baseline,0.0010141404518125773
49386,2016-05-13 17:00:16,True,baseline,-0.0020565966735025727
49392,2016-05-13 17:00:17,True,baseline,0.0013785722411698235
49397,2016-05-13 17:20:19,True,baseline,-0.00048174191222080665
49387,2016-05-13 17:23:18,True,baseline,0.007101166360084701
49401,2016-05-13 17:40:17,True,baseline,0.005857634429229621
49402,2016-05-13 17:40:17,True,baseline,-0.000429174760754234
49398,2016-05-13 18:08:19,True,baseline,0.0036040878565996547
49403,2016-05-13 18:08:20,True,baseline,0.0011177031161061896
49413,2016-05-13 19:03:20,True,baseline,0.004347037145286552
49416,2016-05-13 19:10:23,True,baseline,-0.00542745276632748
49415,2016-05-13 19:13:22,True,baseline,0.00260536045434219
49407,2016-05-13 19:25:20,True,baseline,0.004989385011553052
49541,2016-05-14 09:00:21,True,baseline,0.010693592716637286
49543,2016-05-14 09:33:16,True,baseline,-0.007150581038676857
49544,2016-05-14 09:53:17,True,baseline,-0.003992985046296553
49546,2016-05-14 11:07:21,True,baseline,0.0017311482017525748
49618,2016-05-14 22:54:15,True,baseline,-0.012833458954732913
49621,2016-05-14 23:20:20,True,baseline,0.00022883478639615156
49625,2016-05-15 01:31:16,True,baseline,-0.01745359690900868
49630,2016-05-15 02:03:17,True,baseline,-0.00034253901015307054
49641,2016-05-15 04:40:20,True,baseline,-1.526055422668397e-06
49638,2016-05-15 05:01:18,True,baseline,0.002906344541754432
49640,2016-05-15 05:01:19,True,baseline,-0.0024589640410893517
49642,2016-05-15 05:01:25,True,baseline,0.0013268985370071145
49643,2016-05-15 05:01:30,True,baseline,-0.0054807221048715216
49709,2016-05-15 17:00:16,True,baseline,0.001701838859245429
49700,2016-05-15 17:11:16,True,baseline,-0.0008684673778517519
49713,2016-05-15 17:40:17,True,baseline,-0.002635718148812305
49718,2016-05-15 18:20:22,True,baseline,0.005461626017779556
49712,2016-05-15 18:25:17,True,baseline,-0.005065775546383523
49717,2016-05-15 18:49:17,True,baseline,0.01632075258692478
49719,2016-05-15 19:12:22,True,baseline,-0.01358042507175804
49723,2016-05-15 19:40:32,True,baseline,4.504763209496105e-05
49722,2016-05-15 19:41:21,True,baseline,0.0021940885008699534
49725,2016-05-15 20:23:16,True,baseline,-0.011827441122632544
49727,2016-05-15 20:23:16,True,baseline,0.0009159959240855348
49728,2016-05-15 21:00:21,True,baseline,-0.001769448520819233
49729,2016-05-15 21:20:22,True,baseline,0.0037177831659843605
49730,2016-05-15 22:05:21,True,baseline,6.083134279991076e-05
49825,2016-05-16 09:45:17,True,baseline,0.0015966004281160549
49832,2016-05-16 10:03:18,True,baseline,-0.004406286611991678
49830,2016-05-16 10:07:20,True,baseline,0.03746052735680738
49841,2016-05-16 11:01:17,True,baseline,0.0011421374726688603
49849,2016-05-16 11:04:18,True,baseline,0.0017630235853708896
49839,2016-05-16 11:06:24,True,baseline,0.011880817972494045
49840,2016-05-16 11:14:17,True,baseline,-0.04161857374904463
49848,2016-05-16 11:34:17,True,baseline,0.009633922931295155
49853,2016-05-16 12:07:18,True,baseline,0.00017256187726990418
49854,2016-05-16 12:11:23,True,baseline,-0.004376597679865592
49863,2016-05-16 12:20:22,True,baseline,0.014330217531276777
49867,2016-05-16 12:40:20,True,baseline,-0.013485770278952147
49862,2016-05-16 12:57:21,True,baseline,1.1679224006980182e-05
49872,2016-05-16 13:00:16,True,baseline,-0.002077426091235144
49873,2016-05-16 13:00:19,True,baseline,0.01294444338899714
49874,2016-05-16 13:00:19,True,baseline,-0.008321353548108226
49875,2016-05-16 13:00:22,True,baseline,-0.008129099014849147
49884,2016-05-16 13:20:17,True,baseline,0.003367149586408699
49876,2016-05-16 13:23:22,True,baseline,0.005891369185832112
49881,2016-05-16 13:34:16,True,baseline,-0.0036330323498413725
49868,2016-05-16 13:35:21,True,baseline,-0.005057059303792157
49883,2016-05-16 13:43:17,True,baseline,-0.00666519536556801
49891,2016-05-16 13:49:18,True,baseline,-0.004357338223292382
49882,2016-05-16 14:09:16,True,baseline,0.008107891051935018
49900,2016-05-16 14:38:22,True,baseline,0.0031558920720478577
49915,2016-05-16 14:40:18,True,baseline,-0.002821281213526327
49912,2016-05-16 14:45:16,True,baseline,0.001191907292587329
49898,2016-05-16 14:46:16,True,baseline,0.00013941984915445208
49907,2016-05-16 14:50:21,True,baseline,-0.0023872270284193576
49913,2016-05-16 14:55:16,True,baseline,-0.002814607419623005
49914,2016-05-16 15:05:16,True,baseline,0.002190797397496666
49916,2016-05-16 15:16:18,True,baseline,0.0006214873865106585
49917,2016-05-16 15:16:21,True,baseline,0.006611306529331437
49928,2016-05-16 15:27:16,True,baseline,-0.0025517827800296605
49922,2016-05-16 15:40:18,True,baseline,-0.005293443879383091
49939,2016-05-16 16:31:16,True,baseline,-0.01711451068051123
49947,2016-05-16 17:00:19,True,baseline,-0.008499402895248219
49943,2016-05-16 17:19:16,True,baseline,-0.0006963337426229774
49951,2016-05-16 17:20:22,True,baseline,0.02614141479053933
49950,2016-05-16 17:37:16,True,baseline,0.0063684327169518246
49955,2016-05-16 17:40:17,True,baseline,0.02247473299572723
50066,2016-05-17 05:20:19,True,baseline,0.005501123895778143
50065,2016-05-17 05:27:16,True,baseline,-0.01420053894432903
50068,2016-05-17 05:40:17,True,baseline,-0.0006522661845291921
50070,2016-05-17 06:00:16,True,baseline,-0.0011264288555560124
50071,2016-05-17 06:27:17,True,baseline,-0.0011682519713345114
50075,2016-05-17 06:43:20,True,baseline,-0.0027797534003987266
50076,2016-05-17 07:00:16,True,baseline,-0.00683434920819055
50079,2016-05-17 07:03:17,True,baseline,-0.005086519285685943
50082,2016-05-17 07:41:16,True,baseline,-0.0076758633835246545
50080,2016-05-17 07:56:18,True,baseline,0.02659475593865447
50087,2016-05-17 08:01:21,True,baseline,0.004975720851918122
50094,2016-05-17 09:10:20,True,baseline,4.5451344529715476e-05
50100,2016-05-17 09:20:16,True,baseline,-0.00332745091966658
50093,2016-05-17 09:27:19,True,baseline,-7.194690486243957e-05
50106,2016-05-17 09:40:23,True,baseline,0.005579802873693258
50112,2016-05-17 10:00:19,True,baseline,0.000429981401812966
50111,2016-05-17 10:20:17,True,baseline,0.0009651952259637663
50110,2016-05-17 10:35:17,True,baseline,-0.0026763444617147088
50121,2016-05-17 11:00:17,True,baseline,-0.015093241555551067
50124,2016-05-17 11:20:22,True,baseline,5.347033302185517e-05
50123,2016-05-17 12:01:18,True,baseline,0.0032223588367974974
50266,2016-05-17 23:18:18,True,baseline,0.0005112730656127735
50270,2016-05-17 23:20:19,True,baseline,-0.011864752158012134
50269,2016-05-17 23:24:16,True,baseline,-0.005938111664114447
50275,2016-05-17 23:40:18,True,baseline,-0.004525748600834337
50272,2016-05-17 23:42:20,True,baseline,0.009155482550878096
50271,2016-05-17 23:47:18,True,baseline,-0.0009589189340526195
50274,2016-05-17 23:48:18,True,baseline,0.0035659391392708403
50282,2016-05-18 00:20:17,True,baseline,-1.7538365971879463e-05
50281,2016-05-18 01:04:17,True,baseline,0.011855378364514117
50291,2016-05-18 01:13:16,True,baseline,-0.0031360785886749808
50299,2016-05-18 01:32:19,True,baseline,-0.019307601684612465
50295,2016-05-18 01:38:20,True,baseline,-0.01521011742466354
50304,2016-05-18 01:41:17,True,baseline,-0.0014622752750266914
50310,2016-05-18 02:20:20,True,baseline,-0.0006843295620116937
50309,2016-05-18 02:23:19,True,baseline,0.00636827930189221
50307,2016-05-18 02:24:17,True,baseline,-0.013904431311711239
50312,2016-05-18 02:40:21,True,baseline,-0.0018835293297578826
50308,2016-05-18 02:49:20,True,baseline,0.008689247351918037
50315,2016-05-18 03:53:18,True,baseline,-0.011973007970036285
50318,2016-05-18 04:33:22,True,baseline,0.006055663742395589
50400,2016-05-20 14:00:04,True,baseline,0.0037925973428039224
50423,2016-05-20 14:00:06,True,baseline,-0.0016932658229336728
50437,2016-05-20 14:00:08,True,baseline,0.009016159072527914
50450,2016-05-20 14:00:09,True,baseline,0.0006873066278031202
50414,2016-05-20 14:03:05,True,baseline,0.007469609041017328
50605,2016-05-20 14:20:09,True,baseline,-0.002161692761758054
50601,2016-05-20 14:45:04,True,baseline,-0.007634942768691614
50627,2016-05-20 15:00:10,True,baseline,-0.0033557739701724626
50636,2016-05-20 15:22:06,True,baseline,0.002059087397918516
50639,2016-05-20 15:31:09,True,baseline,-0.007926268976008639
50651,2016-05-20 15:40:09,True,baseline,0.016560740654222972
50663,2016-05-20 16:10:07,True,baseline,0.009122809800293272
50673,2016-05-20 16:20:10,True,baseline,-0.024029798213332697
50672,2016-05-20 16:25:09,True,baseline,0.0037194584483919366
50671,2016-05-20 16:41:06,True,baseline,-0.0019475122118750672
50664,2016-05-20 16:54:09,True,baseline,-0.004211639774997996
50697,2016-05-20 17:40:04,True,baseline,0.0006421432834244142
50690,2016-05-20 18:00:07,True,baseline,0.00038467137962389016
50699,2016-05-20 18:03:08,True,baseline,0.012102895038910419
50698,2016-05-20 18:11:05,True,baseline,-0.0005755052389055664
50691,2016-05-20 18:12:08,True,baseline,-0.006690454075167732
50705,2016-05-20 18:28:05,True,baseline,0.01068569639652469
50707,2016-05-20 18:36:04,True,baseline,-0.0046289722191898
50710,2016-05-20 18:40:06,True,baseline,0.007367524963380544
50709,2016-05-20 19:07:04,True,baseline,-0.0002790569342121683
50719,2016-05-20 19:40:05,True,baseline,0.0011419356798573962
50721,2016-05-20 19:50:10,True,baseline,0.005608869678457584
50718,2016-05-20 19:55:06,True,baseline,-0.013951484261367185
50729,2016-05-20 20:20:05,True,baseline,-0.0005871847994012164
50731,2016-05-20 20:24:10,True,baseline,0.01002476397537706
50738,2016-05-20 21:00:04,True,baseline,-0.002823505864856102
50733,2016-05-20 21:15:11,True,baseline,-0.002305236542763758
50737,2016-05-20 21:29:04,True,baseline,-0.017628219689773877
50743,2016-05-20 22:26:05,True,baseline,0.009701457914179486
50750,2016-05-20 22:40:08,True,baseline,-0.0031966365190516308
50749,2016-05-20 22:43:05,True,baseline,-0.013256494960886968
50745,2016-05-20 22:56:11,True,baseline,0.0014323211240849683
50753,2016-05-20 23:00:09,True,baseline,-0.0306458796492975
50752,2016-05-20 23:12:04,True,baseline,0.007926666239152783
50759,2016-05-21 00:22:06,True,baseline,-0.0019352629615758663
50763,2016-05-21 01:36:04,True,baseline,-0.017568803397353124
50765,2016-05-21 01:50:04,True,baseline,-0.0018312583704739975
50773,2016-05-21 02:20:03,True,baseline,0.0023643939299697993
50779,2016-05-21 03:20:06,True,baseline,0.0020719412637666707
50790,2016-05-21 07:19:04,True,baseline,-0.0009394646616521646
50881,2016-05-21 19:00:04,True,baseline,0.0013513347281339971
50875,2016-05-21 19:09:05,True,baseline,-0.001994548016452151
50884,2016-05-21 19:37:04,True,baseline,0.0003120278576940547
50885,2016-05-21 19:50:05,True,baseline,-0.009316618100732005
50888,2016-05-21 20:32:07,True,baseline,-0.0008808261828317579
50889,2016-05-21 20:37:07,True,baseline,-0.00023102673637688913
50890,2016-05-21 20:43:06,True,baseline,-0.005868841936198362
50893,2016-05-21 21:40:05,True,baseline,0.0036878986972575314
50895,2016-05-21 22:10:06,True,baseline,-0.0003414583106449709
50897,2016-05-21 23:04:06,True,baseline,0.00043366680473571093
50901,2016-05-21 23:20:08,True,baseline,-0.0003288570501194035
50912,2016-05-22 01:43:09,True,baseline,-0.004384164087102932
50915,2016-05-22 02:18:08,True,baseline,-0.0026898720659896333
50958,2016-05-22 14:54:05,True,baseline,-0.008555299607629983
50964,2016-05-22 15:03:09,True,baseline,-0.0027745416214482984
50959,2016-05-22 15:05:10,True,baseline,-0.0022366716191417222
50963,2016-05-22 15:06:05,True,baseline,-0.005224501945804573
50969,2016-05-22 15:13:07,True,baseline,-0.0017969816760825784
50971,2016-05-22 15:20:04,True,baseline,0.00012973500287601233
50972,2016-05-22 15:20:04,True,baseline,0.0014345984298523226
50977,2016-05-22 17:01:04,True,baseline,-0.00036246976838615145
50978,2016-05-22 17:08:04,True,baseline,-0.004638590791629468
50983,2016-05-22 17:10:06,True,baseline,0.004273385116058938
50979,2016-05-22 17:19:08,True,baseline,0.005575780549456694
50998,2016-05-22 19:01:06,True,baseline,-0.0001025618623555569
50996,2016-05-22 19:26:04,True,baseline,-0.009111873200421622
50999,2016-05-22 20:02:04,True,baseline,-0.0005154920395967818
51008,2016-05-22 20:10:09,True,baseline,-0.0021742081433706907
51007,2016-05-22 20:59:07,True,baseline,0.005394454179396213
51017,2016-05-22 21:52:08,True,baseline,-0.0031658377193694532
51019,2016-05-22 22:06:04,True,baseline,0.001133844369324153
51023,2016-05-22 22:16:09,True,baseline,-0.0012040449542040474
51124,2016-05-23 09:39:05,True,baseline,-0.000777009260683914
51129,2016-05-23 09:56:06,True,baseline,-0.005503664282599657
51130,2016-05-23 09:56:10,True,baseline,0.0004054284963677671
51133,2016-05-23 10:07:08,True,baseline,0.002340694781199918
51128,2016-05-23 10:13:05,True,baseline,-0.009155068920551228
51134,2016-05-23 10:20:10,True,baseline,0.00121447085947839
51136,2016-05-23 10:47:04,True,baseline,0.001973884785973934
51140,2016-05-23 11:00:04,True,baseline,-0.008852939874955664
51148,2016-05-23 11:00:05,True,baseline,-0.005673172541747561
51144,2016-05-23 11:04:09,True,baseline,-0.0003048703328069509
51143,2016-05-23 11:17:08,True,baseline,0.0011201704927965418
51142,2016-05-23 11:19:04,True,baseline,-0.003636461094533387
51141,2016-05-23 11:20:04,True,baseline,6.690302962613281e-06
51154,2016-05-23 11:40:08,True,baseline,-0.0015391543613053433
51147,2016-05-23 11:56:04,True,baseline,-0.0015878132178758653
51151,2016-05-23 12:07:08,True,baseline,0.0006803842808164305
51177,2016-05-23 13:00:05,True,baseline,-0.00042923736908739445
51165,2016-05-23 13:05:07,True,baseline,-0.0012370446030293655
51171,2016-05-23 13:14:09,True,baseline,-0.009243769733740012
51182,2016-05-23 13:20:08,True,baseline,0.0014907131611074115
51176,2016-05-23 13:32:05,True,baseline,0.007287971529434622
51175,2016-05-23 13:39:04,True,baseline,-0.006135762807501747
51178,2016-05-23 13:40:05,True,baseline,-0.005214981466523171
51191,2016-05-23 13:40:10,True,baseline,0.00667254358866096
51190,2016-05-23 13:44:09,True,baseline,-0.005709926005579926
51189,2016-05-23 14:08:05,True,baseline,-0.0032241502344421934
51188,2016-05-23 14:23:04,True,baseline,-0.001526864423381239
51204,2016-05-23 14:40:10,True,baseline,-0.0011349501260213967
51200,2016-05-23 14:59:05,True,baseline,-0.012453809501355051
51202,2016-05-23 15:06:07,True,baseline,-0.0021464237426571165
51201,2016-05-23 15:11:06,True,baseline,-0.0026539790672060366
51210,2016-05-23 15:20:11,True,baseline,-0.009465408787186661
51203,2016-05-23 15:30:10,True,baseline,0.003599940752470915
51214,2016-05-23 15:40:11,True,baseline,0.0033166910677222793
51209,2016-05-23 15:47:09,True,baseline,-0.002459312675777916
51208,2016-05-23 15:58:06,True,baseline,-0.0013126781308173908
51220,2016-05-23 16:00:09,True,baseline,-0.006232865394378697
51224,2016-05-23 16:20:04,True,baseline,0.000146968411399974
51225,2016-05-23 16:20:07,True,baseline,-0.005118781091617137
51226,2016-05-23 16:37:11,True,baseline,-0.001986126725333098
51231,2016-05-23 16:40:05,True,baseline,0.004921022720526109
51230,2016-05-23 17:03:05,True,baseline,0.007020006701353405
