replication,candidate,design,mean_score,mean_interaction,lower,target,noncoverage,positive,raw_lower,raw_noncoverage
186,boosting_7,shared,0.013427734375,0.005615234375,-0.12658731206726356,0.00045613609800800037,False,False,-0.017091748968361433,False
186,boosting_7,separate,0.00048828125,0.0,-0.022734946419347143,0.00045613609800800037,False,False,-0.022734946419347143,False
186,boosting_7,crossed,0.009033203125,0.003173828125,-0.07837712855495396,0.00045613609800800037,False,False,-0.020150611152724287,False
186,boosting_31,full_u,0.0009765625,0.0,-0.004806338446402555,0.0005832979685237161,False,False,-0.004806338446402555,False
186,boosting_31,shared,0.01416015625,0.008056640625,-0.13007430846612886,0.0005832979685237161,False,False,-0.016765372006406806,False
186,boosting_31,separate,0.00048828125,0.0,-0.022734946419347143,0.0005832979685237161,False,False,-0.022734946419347143,False
186,boosting_31,crossed,0.01171875,0.005126953125,-0.08069953478853872,0.0005832979685237161,False,False,-0.018743573263787297,False
186,blend_ridge_1,full_u,0.0002712673611111112,0.0,-0.005119726374242801,0.00043077559577360536,False,False,-0.005119726374242801,False
186,blend_ridge_1,shared,0.01123046875,0.008056640625,-0.1315381532957211,0.00043077559577360536,False,False,-0.018073990359098516,False
186,blend_ridge_1,separate,-0.00048828125,0.0,-0.021923490732842194,0.00043077559577360536,False,False,-0.021923490732842194,False
186,blend_ridge_1,crossed,0.0107421875,0.006103515625,-0.08245832375570224,0.00043077559577360536,False,False,-0.018897969210653426,False
186,blend_boosting_7,full_u,0.0003797743055555555,0.0,-0.004925664961407452,0.00023081778969417932,False,False,-0.004925664961407452,False
186,blend_boosting_7,shared,0.005615234375,0.002197265625,-0.12426367267415805,0.00023081778969417932,False,False,-0.021099132047517767,False
186,blend_boosting_7,separate,-0.00048828125,0.0,-0.021923490732842194,0.00023081778969417932,False,False,-0.021923490732842194,False
186,blend_boosting_7,crossed,0.004150390625,0.001220703125,-0.07570102771443293,0.00023081778969417932,False,False,-0.02241594502742504,False
186,blend_boosting_31,full_u,0.0003255208333333333,0.0,-0.005105287092404285,0.0002707836823854781,False,False,-0.005105287092404285,False
186,blend_boosting_31,shared,0.00439453125,0.004150390625,-0.12853957363560534,0.0002707836823854781,False,False,-0.021717463345435683,False
