law,budget,replication,candidate,method,rule,center,radius,lower,theta,noncoverage,certifies
biased_zero_rank_contrast,3072,5,candidate,shared_correction,hybrid,-0.002197802197802197,0.11350210506937763,-0.11569990726717982,0.0,False,False
biased_zero_rank_contrast,3072,5,candidate,disjoint_triple_u,range,0.0001220703125000001,0.023128237301574973,-0.023006166989074973,0.0,False,False
biased_zero_rank_contrast,3072,5,candidate,disjoint_triple_u,hybrid,0.0001220703125000001,0.009818243060407057,-0.009696172747907057,0.0,False,False
biased_zero_rank_contrast,3072,5,candidate,complete_u,range,0.001024044411839408,0.023128237301574973,-0.022104192889735565,0.0,False,False
biased_zero_rank_contrast,3072,5,candidate,complete_u,hybrid,0.001024044411839408,0.00882363757466573,-0.007799593162826322,0.0,False,False
biased_zero_rank_contrast,3072,5,reverse_candidate,shared_correction,range,0.03636779886779887,0.24023329620311398,-0.20386549733531512,0.03125,False,False
biased_zero_rank_contrast,3072,5,reverse_candidate,shared_correction,hybrid,0.03636779886779887,0.13663645159149757,-0.1002686527236987,0.03125,False,False
biased_zero_rank_contrast,3072,5,reverse_candidate,disjoint_triple_u,range,0.0296630859375,0.023128237301574973,0.006534848635925027,0.03125,False,True
biased_zero_rank_contrast,3072,5,reverse_candidate,disjoint_triple_u,hybrid,0.0296630859375,0.011908711440885279,0.01775437449661472,0.03125,False,True
biased_zero_rank_contrast,3072,5,reverse_candidate,complete_u,range,0.03030141572140198,0.023128237301574973,0.007173178419827009,0.03125,False,True
biased_zero_rank_contrast,3072,5,reverse_candidate,complete_u,hybrid,0.03030141572140198,0.010784487487787799,0.019516928233614183,0.03125,False,True
biased_zero_rank_contrast,3072,5,constant,shared_correction,range,0.01708499833499833,0.24023329620311398,-0.22314829786811566,0.015625,False,False
biased_zero_rank_contrast,3072,5,constant,shared_correction,hybrid,0.01708499833499833,0.12071062906759553,-0.1036256307325972,0.015625,False,False
biased_zero_rank_contrast,3072,5,constant,disjoint_triple_u,range,0.014892578125,0.023128237301574973,-0.008235659176574973,0.015625,False,False
biased_zero_rank_contrast,3072,5,constant,disjoint_triple_u,hybrid,0.014892578125,0.009968752155169442,0.004923825969830558,0.015625,False,True
