replication,candidate,design,mean_score,mean_interaction,lower,target,noncoverage,positive,raw_lower,raw_noncoverage
4,ridge_100,crossed,0.01171875,0.014404296875,-0.09463572515495577,0.000887306305673824,False,False,-0.017965751641963824,False
4,boosting_7,full_u,0.0010308159722222222,0.0,-0.0048537777172880815,0.0005717383726406566,False,False,-0.0048537777172880815,False
4,boosting_7,shared,0.005859375,0.009033203125,-0.13640650275586183,0.0005717383726406566,False,False,-0.021413213607750104,False
4,boosting_7,separate,-0.0009765625,0.0,-0.02597529875746916,0.0005717383726406566,False,False,-0.02597529875746916,False
4,boosting_7,crossed,0.00537109375,0.008544921875,-0.08929820524096335,0.0005717383726406566,False,False,-0.021305999501038137,False
4,boosting_31,full_u,0.0010308159722222222,0.0,-0.00492360002906397,0.0008521327899961573,False,False,-0.00492360002906397,False
4,boosting_31,shared,0.0078125,0.008544921875,-0.13470909280711668,0.0008521327899961573,False,False,-0.020261816748558134,False
4,boosting_31,separate,-0.001953125,0.0,-0.0277248789768875,0.0008521327899961573,False,False,-0.0277248789768875,False
4,boosting_31,crossed,0.00732421875,0.010498046875,-0.0914657494705775,0.0008521327899961573,False,False,-0.020491159367301552,False
4,blend_ridge_1,full_u,0.0009765625,0.0,-0.004844266841119012,0.0004555620252824355,False,False,-0.004844266841119012,False
4,blend_ridge_1,shared,0.0078125,0.006103515625,-0.13118013108108612,0.0004555620252824355,False,False,-0.020640987030786057,False
4,blend_ridge_1,separate,-0.0009765625,0.0,-0.02597529875746916,0.0004555620252824355,False,False,-0.02597529875746916,False
4,blend_ridge_1,crossed,0.0068359375,0.008544921875,-0.08846637481512704,0.0004555620252824355,False,False,-0.020429355585099764,False
4,blend_boosting_7,full_u,0.0007052951388888889,0.0,-0.004968352837547844,0.0002814381233111063,False,False,-0.004968352837547844,False
4,blend_boosting_7,shared,0.00390625,0.002197265625,-0.12629888904649494,0.0002814381233111063,False,False,-0.022122608655261715,False
4,blend_boosting_7,separate,-0.0009765625,0.0,-0.02597529875746916,0.0002814381233111063,False,False,-0.02597529875746916,False
4,blend_boosting_7,crossed,0.00146484375,0.001220703125,-0.07763612200378545,0.0002814381233111063,False,False,-0.021913829114786433,False
4,blend_boosting_31,full_u,0.0005967881944444444,0.0,-0.004944459963566716,0.00037400296707464087,False,False,-0.004944459963566716,False
4,blend_boosting_31,shared,0.00439453125,0.003173828125,-0.1277601268773107,0.00037400296707464087,False,False,-0.02180228305837397,False
4,blend_boosting_31,separate,-0.001953125,0.0,-0.0277248789768875,0.00037400296707464087,False,False,-0.0277248789768875,False
4,blend_boosting_31,crossed,0.00341796875,0.003173828125,-0.08141649914235069,0.00037400296707464087,False,False,-0.02187605594749452,False
5,persistence,full_u,0.0,0.0,-0.004440707411178742,0.0,False,False,-0.004440707411178742,False
5,persistence,shared,0.0,0.0,-0.11584889500888598,0.0,False,False,-0.019989694651493757,False
5,persistence,separate,0.0,0.0,-0.019989694651493757,0.0,False,False,-0.019989694651493757,False
5,persistence,crossed,0.0,0.0,-0.06950027569168209,0.0,False,False,-0.019989694651493757,False
5,ridge_1,full_u,0.0001627604166666667,0.0,-0.005200815597470808,0.0009481287389671439,False,False,-0.005200815597470808,False
5,ridge_1,shared,0.01416015625,0.0166015625,-0.1427364019352465,0.0009481287389671439,False,False,-0.016813082204182532,False
