task,baseline,candidate,raw_draw_calls,distinct_sampled_rows,p_min_x,missing_mass,pairs,allocation_factor,method,p,lower,estimate,pair_methods_seconds,full_u_all_delete_seconds,fractions,used_categories,additional_raw_rows,total_raw_rows_charged,partial_shifted_mean_cap,decimal_precision,certificate,p_value,log_e_lower,objective_lower,objective_upper,objective_gap,profiles,status,elapsed_seconds,radius,jackknife_variance,eb_linear_remainder,full_u_eb_union_p,full_u_hoeffding_union_p,p_BY,retained,exact_archive_target_fraction,exact_archive_target,exact_target_sign,archive_rows,p_min_y,frozen_augmentation_weight,frozen_confirmation_rows,frozen_confirmation_mse,frozen_baseline_confirmation_mse,descriptive_frozen_confirmation_gain,descriptive_gain_sign
metro,seasonal_day,category_copy,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,full_u_joint,1.0,-1.3641628452810062,0.001921333777605,0.1548171602189541,33.74014360830188,,,,,,,,,,,,,,,,1.3660841790586111,2.259017238287055e-06,0.34144370265875,1.0,1.0,1.0,False,0,0.0,zero,4362,0.002751031636863824,0.0,8713,0.022417207734206964,0.022417207734206964,0.0,numerical_tie
metro,seasonal_day,category_copy,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_cell_bernstein,1.0,-0.0701517115278624,0.0,0.1548171602189541,33.74014247581363,,,,,,,,,,,,,,,,,,,,,1.0,False,0,0.0,zero,4362,0.002751031636863824,0.0,8713,0.022417207734206964,0.022417207734206964,0.0,numerical_tie
metro,seasonal_day,category_copy,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_hoeffding,1.0,-0.0135364010019245,0.0,0.1548171602189541,33.74014066904783,,,,,,,,,,,,,,,,,,,,,1.0,False,0,0.0,zero,4362,0.002751031636863824,0.0,8713,0.022417207734206964,0.022417207734206964,0.0,numerical_tie
metro,seasonal_day,category_copy,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_hybrid,1.0,-0.0014866498719183,0.0,0.1548171602189541,33.74014291539788,,,,,,,,,,,,,,,,,,,,,1.0,False,0,0.0,zero,4362,0.002751031636863824,0.0,8713,0.022417207734206964,0.022417207734206964,0.0,numerical_tie
metro,seasonal_day,category_copy,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_pooled_bernstein,1.0,-0.0012514922033076,0.0,0.1548171602189541,33.740142192691565,,,,,,,,,,,,,,,,,,,,,1.0,False,0,0.0,zero,4362,0.002751031636863824,0.0,8713,0.022417207734206964,0.022417207734206964,0.0,numerical_tie
metro,seasonal_day,category_copy,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_profiled_betting,1.0,,,0.1548171602189541,33.74014323577285,"['1/10', '3/10', '1/2', '7/10', '9/10']",32.0,0.0,32768.0,0.5,60.0,exact-rational tangent LP; outward Decimal logarithms,1.0,-1.186812406240478,-1.186812406240478,-1.1821840826980905,0.004628323542387,"[{'fraction': '1/10', 'log_e_lower': -0.25175568176557445, 'primal_log_e_upper': -0.24611857929679523, 'certified_optimization_gap_upper': 0.005637102468779138, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 68, 'objective_evaluations': 68, 'feasible_mean_vector': [0.5140544336685612, 0.5058794113141091, 0.49656647109036794, 0.49056800689607444, 0.5033137713446835, 0.49573526704131415, 0.5002522546367761, 0.515359102803649, 0.5064197126061024, 0.5171571543485675, 0.5109541807963683, 0.5131863030593012, 0.492561177389216, 0.4896432738198442, 0.5001762659824128, 0.5095654191795292, 0.4940225003921286, 0.49402247562910195, 0.4936942009659406, 0.4981532048363859, 0.4914331885615181, 0.49128508951931626, 0.49402891363809026, 0.4913898600554687, 0.5053619737692445, 0.4884329756013197, 0.4930557729276986, 0.5010715568348206, 0.5067849738561132, 0.4562728991404736, 0.5155468774983435, 0.4940367464314171]}, {'fraction': '3/10', 'log_e_lower': -0.8274975673040973, 'primal_log_e_upper': -0.8251812333609397, 'certified_optimization_gap_upper': 0.002316333943157389, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 56, 'objective_evaluations': 57, 'feasible_mean_vector': [0.515710264689957, 0.5066014757347505, 0.4961615948647904, 0.4894506422268796, 0.5037027936279505, 0.49522622330854693, 0.5002811554445309, 0.5171612860463431, 0.5071662134129079, 0.5191894499148834, 0.5122425077663595, 0.5147490188472281, 0.4916754402392217, 0.48843527824277405, 0.5001944717066192, 0.5106890127986167, 0.4933230235326278, 0.4933222423892207, 0.4929497837115729, 0.49792913465453487, 0.4904226421097964, 0.4902755297313405, 0.4933221712529153, 0.4903801465917922, 0.5059958698649687, 0.4870712845703487, 0.4922433773824488, 0.50119824647659, 0.5075796806898082, 0.4511903151156024, 0.5173771713510923, 0.4933222206915416]}, {'fraction': '1/2', 'log_e_lower': -1.563838897181162, 'primal_log_e_upper': -1.5584658766919195, 'certified_optimization_gap_upper': 0.005373020489242025, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 49, 'objective_evaluations': 50, 'feasible_mean_vector': [0.5178154593577168, 0.5074752588760372, 0.49564304054982433, 0.4880459100642392, 0.5041889053429286, 0.4945842105017297, 0.5003084960099811, 0.5194645962065211, 0.5081191329306533, 0.5217670814143669, 0.5138783874097277, 0.5167242942057086, 0.4905659222106127, 0.4868957891495859, 0.5002130329105373, 0.5121154785779898, 0.4924284592939125, 0.4924274396406639, 0.4920062421619675, 0.4976472460972559, 0.48914603077932994, 0.4889778627109632, 0.49242692637844687, 0.4890972231190354, 0.506788678877743, 0.4853529033977271, 0.49120514507071694, 0.5013503596556249, 0.5085888096304402, 0.444873480295397, 0.5197090460025123, 0.4924282110813816]}, {'fraction': '7/10', 'log_e_lower': -2.5221388793543866, 'primal_log_e_upper': -2.516801349067374, 'certified_optimization_gap_upper': 0.005337530287011511, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 47, 'objective_evaluations': 47, 'feasible_mean_vector': [0.5205837209994172, 0.508616135820999, 0.49495639688517384, 0.4862094138853727, 0.5048166671126213, 0.4937358556074509, 0.5003359439721518, 0.5224953029919291, 0.5093577461200025, 0.5251672706888435, 0.5160223114417549, 0.519319009329815, 0.48910855157840855, 0.4848879565571606, 0.5002259085577568, 0.5139811922967725, 0.4912532521342828, 0.4912522417955194, 0.49076716645835, 0.4972657421733161, 0.4874761154837797, 0.48728229895196506, 0.49125185610139616, 0.4874191180994373, 0.5078209512894656, 0.48311420996114074, 0.4898455052742869, 0.5015388049403242, 0.5099004193466037, 0.4368751497793419, 0.5227794993212623, 0.4912530425401986]}, {'fraction': '9/10', 'log_e_lower': -3.8273322789700197, 'primal_log_e_upper': -3.82215569379498, 'certified_optimization_gap_upper': 0.005176585175038727, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 46, 'objective_evaluations': 46, 'feasible_mean_vector': [0.5243974039211308, 0.5101550390417792, 0.4939980467167501, 0.483709481967734, 0.5056497518435343, 0.4925596606982203, 0.5003481702305198, 0.5266794506351744, 0.5110342620482617, 0.5298741872768735, 0.5189589374217694, 0.5228877205706773, 0.4871144488108283, 0.48215974243608356, 0.5002176226276909, 0.5165287659720571, 0.4896368847958416, 0.48963593055572424, 0.489065056623747, 0.4967212938029831, 0.48519677511617465, 0.48496970623034813, 0.4896353932659152, 0.48512984622859834, 0.5092111408505404, 0.4800805881552395, 0.48798131162325115, 0.5017699929363216, 0.5116782715279106, 0.42654877491413606, 0.5270196258295823, 0.4896364276920381]}]",certified_lower_evidence,0.1346502527594566,,,,,,1.0,False,0,0.0,zero,4362,0.002751031636863824,0.0,8713,0.022417207734206964,0.022417207734206964,0.0,numerical_tie
metro,seasonal_day,extra_trees,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,full_u_joint,1.0,-1.350360101407455,0.0157240776511561,0.1858782805502414,33.77444284036756,,,,,,,,,,,,,,,,1.3660841790586111,2.381430268603244e-06,0.34144370265875,1.0,1.0,1.0,False,33437659094976567602764157426116469082079/2350057792601169698300922736154100867549696,0.014228441189936004,positive,4362,0.002751031636863824,1.05,8713,0.001438464052883464,0.022417207734206964,0.0209787436813235,positive
metro,seasonal_day,extra_trees,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_cell_bernstein,1.0,-0.0715221786475607,0.0137506903082358,0.1858782805502414,33.77444173023105,,,,,,,,,,,,,,,,,,,,,1.0,False,33437659094976567602764157426116469082079/2350057792601169698300922736154100867549696,0.014228441189936004,positive,4362,0.002751031636863824,1.05,8713,0.001438464052883464,0.022417207734206964,0.0209787436813235,positive
metro,seasonal_day,extra_trees,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_hoeffding,0.0454414094662304,0.0002142893063112,0.0137506903082358,0.1858782805502414,33.77443954721093,,,,,,,,,,,,,,,,,,,,,0.4851362954451101,False,33437659094976567602764157426116469082079/2350057792601169698300922736154100867549696,0.014228441189936004,positive,4362,0.002751031636863824,1.05,8713,0.001438464052883464,0.022417207734206964,0.0209787436813235,positive
metro,seasonal_day,extra_trees,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_hybrid,6.634934949004655e-10,0.0095685390106751,0.0137506903082358,0.1858782805502414,33.77444215118885,,,,,,,,,,,,,,,,,,,,,7.2131221374179185e-09,True,33437659094976567602764157426116469082079/2350057792601169698300922736154100867549696,0.014228441189936004,positive,4362,0.002751031636863824,1.05,8713,0.001438464052883464,0.022417207734206964,0.0209787436813235,positive
metro,seasonal_day,extra_trees,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_pooled_bernstein,3.317467474773378e-10,0.0100260547482056,0.0137506903082358,0.1858782805502414,33.77444143593311,,,,,,,,,,,,,,,,,,,,,3.606561069003629e-09,True,33437659094976567602764157426116469082079/2350057792601169698300922736154100867549696,0.014228441189936004,positive,4362,0.002751031636863824,1.05,8713,0.001438464052883464,0.022417207734206964,0.0209787436813235,positive
metro,seasonal_day,extra_trees,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_profiled_betting,6.671939856209556e-60,,,0.1858782805502414,33.77444248273969,"['1/10', '3/10', '1/2', '7/10', '9/10']",32.0,0.0,32768.0,0.5,60.0,exact-rational tangent LP; outward Decimal logarithms,6.671939856209556e-60,136.25719492898398,136.25719492898398,136.2624123573932,0.0052174284091764,"[{'fraction': '1/10', 'log_e_lower': 21.091185122166753, 'primal_log_e_upper': 21.09424615695395, 'certified_optimization_gap_upper': 0.003061034787192196, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 71, 'objective_evaluations': 72, 'feasible_mean_vector': [0.5131466014982639, 0.5091911618164802, 0.4943027457728176, 0.4874454477841855, 0.5073423257919406, 0.49232309094606125, 0.5169718019017403, 0.5093826120797592, 0.5244984728166345, 0.5111703725940471, 0.5120922639866844, 0.5115501216829053, 0.49120526140136334, 0.485478820116513, 0.4978541737129648, 0.5083001469872471, 0.4955895131572083, 0.49145955191251683, 0.4908564154452953, 0.4973251081777085, 0.4869241203058608, 0.49166534331380535, 0.4889232605279022, 0.4913384518253916, 0.5022593115698882, 0.48782578200250676, 0.48850625341177173, 0.504630896312009, 0.5021205369235884, 0.4602405555094494, 0.5079630133147253, 0.4977705989060135]}, {'fraction': '3/10', 'log_e_lower': 57.97540835802698, 'primal_log_e_upper': 57.978324542150986, 'certified_optimization_gap_upper': 0.002916184123991964, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 57, 'objective_evaluations': 57, 'feasible_mean_vector': [0.5150711781649777, 0.5090748854465418, 0.49447584846527354, 0.48712975364410505, 0.5067187888722056, 0.4926980992266596, 0.5128324423016885, 0.5127414387886554, 0.5208321810826437, 0.5147538621538318, 0.5131272483684932, 0.5135554651933597, 0.49066395980582844, 0.48533976386486977, 0.4984715695891898, 0.5097706417841023, 0.49446187013814547, 0.49141190878324303, 0.49083901092720744, 0.49731241256843395, 0.4868756774313822, 0.49052231450257894, 0.48954751210903924, 0.4903144551134125, 0.5037000354289948, 0.48659526045774054, 0.48886740003656054, 0.5038517024458685, 0.5041299012606771, 0.4539236691338761, 0.5111517036323991, 0.4960765429691952]}, {'fraction': '1/2', 'log_e_lower': 89.22904984989613, 'primal_log_e_upper': 89.23398379045805, 'certified_optimization_gap_upper': 0.004933940561905806, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 50, 'objective_evaluations': 50, 'feasible_mean_vector': [0.5174097434865111, 0.5092656142198317, 0.49447256969374215, 0.4864240440901562, 0.5063533464290504, 0.49282056441763145, 0.5092314586460955, 0.5163653126698818, 0.5178938329643811, 0.5186570482434977, 0.5145518544525839, 0.515922103631397, 0.489859677081598, 0.48473362370321316, 0.4990196997311288, 0.5115034758655647, 0.4932377540145329, 0.4910964448516856, 0.4905345422407787, 0.4972291120927646, 0.4864084581337843, 0.4891554356181984, 0.48978960702876023, 0.4890550890893547, 0.5051967965950626, 0.4850180495211287, 0.48884860919488643, 0.5032494317455948, 0.5061784167633506, 0.44666830016188896, 0.5145549412873361, 0.4943727216225161]}, {'fraction': '7/10', 'log_e_lower': 115.88576488543971, 'primal_log_e_upper': 115.8911493751338, 'certified_optimization_gap_upper': 0.005384489694074311, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 47, 'objective_evaluations': 47, 'feasible_mean_vector': [0.5203926595305932, 0.5097690506572473, 0.4942775097525608, 0.48525327680709196, 0.5061934134489959, 0.49269484471980685, 0.5058506839618088, 0.520629062081894, 0.5154443195626841, 0.5232930099140237, 0.5164965891974341, 0.5188804458660372, 0.48871026166035614, 0.48360379555389954, 0.4995353723388511, 0.5136570305980737, 0.4917784229090185, 0.4904740505756957, 0.4899032386435783, 0.4970484883633872, 0.485472703172499, 0.4874182681115232, 0.4896785618915536, 0.4874222288586154, 0.5068880022693636, 0.48293619100643403, 0.48844277161253297, 0.502746467611268, 0.5084634387908429, 0.4379049445677094, 0.5185262842114232, 0.49246978907628874]}, {'fraction': '9/10', 'log_e_lower': 137.86663284113374, 'primal_log_e_upper': 137.87185026954293, 'certified_optimization_gap_upper': 0.005217428409128968, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 46, 'objective_evaluations': 46, 'feasible_mean_vector': [0.5244172406679668, 0.5106476330982731, 0.4938340925832331, 0.4834466676367282, 0.5062178665046714, 0.4922683062635105, 0.5023672619415059, 0.5260937841897172, 0.5132802828306383, 0.5292852241179243, 0.5192154626011977, 0.5228177427207682, 0.4870470159113823, 0.4817827383519519, 0.5000510684637264, 0.5164976235932379, 0.4898930584161622, 0.48943629335329375, 0.48883524166328063, 0.49672064694277174, 0.483922511665807, 0.48508758933611246, 0.48915720110521643, 0.4852014748326528, 0.5089603219905094, 0.4800872599950748, 0.48756286988230424, 0.5022748564046972, 0.5112479344343742, 0.4269327213136554, 0.5235786715316628, 0.4901341580918586]}]",certified_lower_evidence,0.1549904681742191,,,,,,1.4506703515929918e-58,True,33437659094976567602764157426116469082079/2350057792601169698300922736154100867549696,0.014228441189936004,positive,4362,0.002751031636863824,1.05,8713,0.001438464052883464,0.022417207734206964,0.0209787436813235,positive
metro,seasonal_day,hist_gradient_boosting,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,full_u_joint,1.0,-1.3502183123513098,0.0158658667073012,0.1877930015325546,32.9757688716054,,,,,,,,,,,,,,,,1.3660841790586111,2.3779889860292574e-06,0.34144370265875,1.0,1.0,1.0,False,30230462225465316872264217561043782318581/2098265886251044373482966728709018631740800,0.01440735534211913,positive,4362,0.002751031636863824,1.0,8713,0.0015449458216217418,0.022417207734206964,0.020872261912585222,positive
metro,seasonal_day,hist_gradient_boosting,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_cell_bernstein,1.0,-0.0720154806601878,0.0138924516605258,0.1877930015325546,32.97576788067818,,,,,,,,,,,,,,,,,,,,,1.0,False,30230462225465316872264217561043782318581/2098265886251044373482966728709018631740800,0.01440735534211913,positive,4362,0.002751031636863824,1.0,8713,0.0015449458216217418,0.022417207734206964,0.020872261912585222,positive
metro,seasonal_day,hist_gradient_boosting,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_hoeffding,0.0426213667633237,0.0003560506586012,0.0138924516605258,0.1877930015325546,32.97576603665948,,,,,,,,,,,,,,,,,,,,,0.4851362954451101,False,30230462225465316872264217561043782318581/2098265886251044373482966728709018631740800,0.01440735534211913,positive,4362,0.002751031636863824,1.0,8713,0.0015449458216217418,0.022417207734206964,0.020872261912585222,positive
metro,seasonal_day,hist_gradient_boosting,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_hybrid,6.07327828273333e-10,0.0096663782747857,0.0138924516605258,0.1877930015325546,32.97576820105314,,,,,,,,,,,,,,,,,,,,,7.2131221374179185e-09,True,30230462225465316872264217561043782318581/2098265886251044373482966728709018631740800,0.01440735534211913,positive,4362,0.002751031636863824,1.0,8713,0.0015449458216217418,0.022417207734206964,0.020872261912585222,positive
metro,seasonal_day,hist_gradient_boosting,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_pooled_bernstein,3.0366391416377156e-10,0.0101275172456849,0.0138924516605258,0.1877930015325546,32.97576758265495,,,,,,,,,,,,,,,,,,,,,3.606561069003629e-09,True,30230462225465316872264217561043782318581/2098265886251044373482966728709018631740800,0.01440735534211913,positive,4362,0.002751031636863824,1.0,8713,0.0015449458216217418,0.022417207734206964,0.020872261912585222,positive
metro,seasonal_day,hist_gradient_boosting,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_profiled_betting,6.628346079056335e-59,,,0.1877930015325546,32.97576851397753,"['1/10', '3/10', '1/2', '7/10', '9/10']",32.0,0.0,32768.0,0.5,60.0,exact-rational tangent LP; outward Decimal logarithms,6.628346079056335e-59,133.96116517374375,133.96116517374375,133.9662061588899,0.0050409851460678,"[{'fraction': '1/10', 'log_e_lower': 21.269078422156547, 'primal_log_e_upper': 21.272581333499954, 'certified_optimization_gap_upper': 0.0035029113433994274, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 71, 'objective_evaluations': 71, 'feasible_mean_vector': [0.5131053109753978, 0.5036748177103322, 0.49426246119419925, 0.48740531390711545, 0.5066008104213237, 0.4922824421029399, 0.5173631272578285, 0.5122877618595908, 0.5234501127310167, 0.5123673142410657, 0.5120510998356125, 0.5093603403617427, 0.48994988333043354, 0.4854385849451537, 0.4978125038242608, 0.5082580117255401, 0.49844926696677355, 0.4914188143711272, 0.49042196466634164, 0.4979901192948194, 0.4864497031556027, 0.4946453203875067, 0.48884813274393707, 0.4912978769713058, 0.5029054240617084, 0.48947004847896586, 0.4884666236856508, 0.5083037466961169, 0.5014740367339089, 0.46480550867134496, 0.5079212222151516, 0.4977338819810179]}, {'fraction': '3/10', 'log_e_lower': 58.308805906016104, 'primal_log_e_upper': 58.311550875037014, 'certified_optimization_gap_upper': 0.0027449690208963306, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 57, 'objective_evaluations': 57, 'feasible_mean_vector': [0.5150691300853873, 0.5049858088226502, 0.4944739266138643, 0.4871275969324545, 0.506192611372265, 0.4926960851625712, 0.5131610563081379, 0.5149381762583475, 0.5200628043007847, 0.5156769989101585, 0.5131251966058641, 0.5119491847418142, 0.4895058300250177, 0.4853378132166975, 0.49846966291128353, 0.509768342132779, 0.4966129991306775, 0.4914099690647467, 0.4903940653267947, 0.49783336246360094, 0.4865565292406339, 0.4927547399694114, 0.4894508710814599, 0.4903124040358957, 0.5042081799248588, 0.4878337362955795, 0.4888655806769029, 0.5066319644828826, 0.503679112672881, 0.4572554036780685, 0.5111497544622007, 0.4960744619230317]}, {'fraction': '1/2', 'log_e_lower': 89.41649599959717, 'primal_log_e_upper': 89.42109719668399, 'certified_optimization_gap_upper': 0.0046011970867793255, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 50, 'objective_evaluations': 50, 'feasible_mean_vector': [0.5174440367872222, 0.5064007746621189, 0.49450566560971654, 0.486456575475441, 0.5060156497111891, 0.49285357894562337, 0.5095019472605097, 0.5179663041506505, 0.5173789350574182, 0.5193512698369156, 0.5145860507357093, 0.5148139453116604, 0.4887533153141535, 0.4847660170434533, 0.4990529900449783, 0.5115372475846598, 0.49478528705278624, 0.49112938588082095, 0.490063826321664, 0.4976307783102097, 0.48621947555730327, 0.49075523048007924, 0.4896899569366196, 0.4890877916765508, 0.5055913957379135, 0.4859180100919168, 0.48888138253351276, 0.5052535400463786, 0.5058945105430169, 0.4489706126405576, 0.5145892078053386, 0.49440597282105064]}, {'fraction': '7/10', 'log_e_lower': 115.4692539068064, 'primal_log_e_upper': 115.47430994694395, 'certified_optimization_gap_upper': 0.0050560401375186635, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 47, 'objective_evaluations': 47, 'feasible_mean_vector': [0.5204630004793863, 0.5080497839665753, 0.4943448065026961, 0.48531948254767704, 0.5060336947345961, 0.49276197267263355, 0.5060648355283422, 0.5216747201158975, 0.515175041708885, 0.5237750566202988, 0.5165665570271767, 0.5182406283739119, 0.4876161315395631, 0.4836696312044945, 0.4996031753677772, 0.5137263327568466, 0.4927680497141293, 0.49054091061827737, 0.48938865517829216, 0.4973414550975109, 0.4854043677398658, 0.4884364162221645, 0.4896091841758692, 0.48748866177691436, 0.5071791631331417, 0.4835274198994867, 0.48850932218452997, 0.5040245853130572, 0.5083362632775391, 0.43929114996106744, 0.5185963595392393, 0.4925371472848508]}, {'fraction': '9/10', 'log_e_lower': 135.57060308431537, 'primal_log_e_upper': 135.57564406946148, 'certified_optimization_gap_upper': 0.0050409851460398135, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 46, 'objective_evaluations': 46, 'feasible_mean_vector': [0.5245255550826445, 0.5101160272073728, 0.49393653212641075, 0.48354711014968527, 0.5062417772611323, 0.4923704604912533, 0.5025225920549932, 0.526555608207205, 0.5132665004322094, 0.5295438963524408, 0.5193228331386742, 0.5226695050707347, 0.48592356352600796, 0.4818827501608304, 0.5001546369311125, 0.5166042892559819, 0.49031705782117463, 0.48953789152788874, 0.4882516309826819, 0.49690300728418274, 0.4839761010452168, 0.4855195089985994, 0.48918377650762424, 0.4853022396099574, 0.5091449188307597, 0.4803691299272311, 0.4876640556007983, 0.5028060745591689, 0.5112835707871657, 0.42745679344248844, 0.5236867612904403, 0.490235997148784]}]",certified_lower_evidence,0.1567948013544082,,,,,,7.205959094516959e-58,True,30230462225465316872264217561043782318581/2098265886251044373482966728709018631740800,0.01440735534211913,positive,4362,0.002751031636863824,1.0,8713,0.0015449458216217418,0.022417207734206964,0.020872261912585222,positive
metro,seasonal_day,independent_noise,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,full_u_joint,1.0,-1.3659682468932828,0.0001159321653284,0.1933790296316146,33.51515294238925,,,,,,,,,,,,,,,,1.3660841790586111,5.381017210569383e-07,0.34144370265875,1.0,1.0,1.0,False,-820391399076168793239085376508569833333/1199009077857739641990266702119439218137600,-0.0006842245102447063,negative,4362,0.002751031636863824,0.05,8713,0.021747478998488345,0.022417207734206964,0.0006697287357186194,positive
metro,seasonal_day,independent_noise,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_cell_bernstein,1.0,-0.0927399976419971,-0.0026307451485543,0.1933790296316146,33.5151517316699,,,,,,,,,,,,,,,,,,,,,1.0,False,-820391399076168793239085376508569833333/1199009077857739641990266702119439218137600,-0.0006842245102447063,negative,4362,0.002751031636863824,0.05,8713,0.021747478998488345,0.022417207734206964,0.0006697287357186194,positive
metro,seasonal_day,independent_noise,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_hoeffding,1.0,-0.0161671461504789,-0.0026307451485543,0.1933790296316146,33.51514958590269,,,,,,,,,,,,,,,,,,,,,1.0,False,-820391399076168793239085376508569833333/1199009077857739641990266702119439218137600,-0.0006842245102447063,negative,4362,0.002751031636863824,0.05,8713,0.021747478998488345,0.022417207734206964,0.0006697287357186194,positive
metro,seasonal_day,independent_noise,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_hybrid,1.0,-0.0074410776328935,-0.0026307451485543,0.1933790296316146,33.51515217125416,,,,,,,,,,,,,,,,,,,,,1.0,False,-820391399076168793239085376508569833333/1199009077857739641990266702119439218137600,-0.0006842245102447063,negative,4362,0.002751031636863824,0.05,8713,0.021747478998488345,0.022417207734206964,0.0006697287357186194,positive
metro,seasonal_day,independent_noise,32768,4361,0.0027510316368638,0.0,8184,0.0001223301252267,stratified_pooled_bernstein,1.0,-0.0069317417945479,-0.0026307451485543,0.1933790296316146,33.515151377767324,,,,,,,,,,,,,,,,,,,,,1.0,False,-820391399076168793239085376508569833333/1199009077857739641990266702119439218137600,-0.0006842245102447063,negative,4362,0.002751031636863824,0.05,8713,0.021747478998488345,0.022417207734206964,0.0006697287357186194,positive
